id,title,primary_artist,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s,year,lyrics 
6Vh03bkEfXqekWp7Y1UBRb,Live While We're Young,One Direction,['One Direction'],0.663,0.857,2,-2.16,1,0.0544,0.0542,0.0,0.144,0.931,126.039,4,200,2012,None
03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),PSY,['PSY'],0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,4,219,2012,None
1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,['Nicki Minaj'],0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,4,211,2012,"[Intro]RedOneUh[Verse 1]Let's go to the beach-each, let's go get a waveThey say, what they gonna sayHave a drink, clink, found the Bud LightBad bitches like me is hard to come byThe Patrón own, let's go get it onThe zone on, yes, I'm in the zoneIs it two, three? Leave a good tipI'ma blow off my money and don't give two shits, oh-oh[Pre-Chorus]I'm on the floor, floor, I love to danceSo give me more, more 'til I can't standGet on the floor, floor like it's your last chanceIf you want more, more, then here I am[Chorus]Starships were meant to flyHands up and touch the sky (Oh-oh-oh-oh)Can't stop 'cause we're so highLet's do this one more time (Oh-oh-oh-oh)Starships, were meant to flyHands up and touch the sky (Oh-oh-oh-oh)Let's do this one last timeCan't stop[Drop]We're higher than a motherfuckaWe're higher than a motherfuckaWe're higher than a motherfucka[Verse 2]Jump in my hoopty-hoopty-hoop, I own thatAnd I ain't payin' my rent this month, I owe thatBut fuck who you want, and fuck who you likeDancehall life, there's no end in sightTwinkle, twinkle little starNow everybody let me hear you say, ""Ray, ray, ray""Now spend all your money, 'cause today paydayAnd if you a G, you a G-G-GMy name is Onika, you can call me Nicki (Woo)"
4qikXelSRKvoCqFcHLB2H2,Mercy,Kanye West,"['Kanye West', 'Big Sean', 'Pusha T', '2 Chainz']",0.563,0.496,6,-9.381,0,0.406,0.0685,5.8e-05,0.173,0.426,139.993,4,329,2012,"[Intro: Fuzzy Jones]Well, it is a weepin' and a moanin' and a gnashin' of teethIt is a weepin' and a moanin' and a gnashin' of teethIt is a—when it comes to my sound which is the champion soundBelieve, believe[Chorus: YB, Big Sean & Fuzzy Jones]O-o-o-o-o-okay, Lamborghini MercyYour chick, she so thirstyI-I-I-I-I'm in that two-seat LamboWith your girl, she tryna jerk me (Believe)O-o-o-o-o-okay, Lamborghini MercyYour chick, she so thirstyI-I-I-I-I'm in that two-seat LamboWith your girl, she tryna jerk meO-o-o-o-o-okay, Lamborghini Mercy (Swerve)Your chick, she so thirsty (Swerve)I-I-I-I-I'm in that two-seat LamboWith your girl, she tryna jerk me (Woah, believe)O-o-o-o-o-okay, Lamborghini MercyYour chick, she so thirsty (Boy)I-I-I-I-I'm in that two-seat Lambo (Boy)With your girl, she tryna jerk me[Verse 1: Big Sean & Kanye West]Okay, drop it to the floor, make that ass shake (Shake, shake)Woah, make the ground move: that's an ass quakeBuilt a house up on that ass: that's an ass-stateRoll–roll–roll my weed on it: that's an ass traySay, Ye, say, Ye, don't we do this every day–day? (Huh?)I work them long nights, long nights to get a payday (Huh?)Finally got paid, now I need shade and a vacayAnd niggas still hatin'So much hate, I need a AK (AK)Now we out in Paris, yeah, I'm Perrierin'White girls politickin': that's that Sarah PalinGet–get–get–get–get–gettin' hot, Californicatin'I give her that D, 'cause that's where I was born and raised in[Chorus: YB, Big Sean & Fuzzy Jones]O-o-o-o-o-okay, Lamborghini Mercy (Swerve)Your chick, she so thirsty (Swerve)I-I-I-I-I'm in that two-seat Lambo (Swerve)With your girl, she tryna jerk me (Swerve, believe)O-o-o-o-o-okay, Lamborghini Mercy (Swerve)Your chick, she so thirsty (Swerve)I-I-I-I-I'm in that two-seat Lambo (Swerve)With your girl, she tryna jerk me (Swerve)[Post-Chorus: Fuzzy Jones & Big Sean]Well, it is a weepin' and a moanin' (Swerve)And a gnashin' of teeth (Swerve)It is a weepin' and a mournin' (Swerve)And a gnashin' of teeth (Swerve)It is a—when it comes to my sound (Swerve)Which is the champion sound (Swerve)Believe, believe (Swerve)Believe, believe (Swerve)"
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,['alt-J'],0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,4,227,2012,"[Verse 1]She may contain the urge to run awayBut hold her down with soggy clothes and breezeblocksCetirizine, your fever’s gripped me againNever kisses, all you ever send are fullstops (La la la la)Do you know where the wild things go?They go along to take your honey (La la la la)Break down, now weep, build up breakfastNow let’s eat, my love, my love, love, love (La la la la)[Chorus]Muscle to muscle and toe to toeThe fear has gripped me, but here I goMy heart sinks as I jump upYour hand grips hand as my eyes shutAnd I, ah-ah-ah-ah[Verse 2]Do you know where the wild things go?They go along to take your honey (La la la la)Break down, now sleep, build up breakfastNow let’s eat, my love, my love, love, love (La la la la)She bruises, coughs, she splutters pistol shotsHold her down with soggy clothes and breezeblocksShe’s morphine, queen of my vaccineMy love, my love, love, love (La la la la)[Chorus]Muscle to muscle and toe to toeThe fear has gripped me, but here I goMy heart sinks as I jump upYour hand grips hand as my eyes shutAnd I, ah-ah-ah-ahaAah-ah-ah-ah, Aah-ah-ah-ah-aha-I (Shhhh)[Verse 3]She may contain the urge to run awayBut hold her down with soggy clothes and breezeblocksGermolene, disinfect the scene, my love, my love, love, loveBut please don't go, I love you so, my lovely[Refrain]Please don't go, please don't goI love you so, I love you soPlease don't go, please don't goI love you so, I love you soPlease break my heart (Hey!)Please don't go, please don't goI love you so, I love you soPlease don't go, please don't goI love you so, I love you soPlease break my heart"
3sP3c86WFjOzHHnbhhZcLA,Give Your Heart a Break,Demi Lovato,['Demi Lovato'],0.651,0.695,6,-3.218,1,0.0487,0.23,0.0,0.144,0.569,123.008,4,205,2012,"[Verse 1]The day I first met you, you told meYou'd never fall in loveBut now that I get you, I know fear is what it really was[Pre-Chorus 1]Now here we areSo close, yet so farHaven't I passed the test?When will you realize, baby, I'm not like the rest?[Chorus 1]Don't wanna break your heartWanna give your heart a breakI know you're scared it's wrongLike you might make a mistakeThere's just one life to liveAnd there's no time to wait, to wasteSo let me give your heart a break, give your heart a breakLet me give your heart a break, your heart a breakOh yeah, yeah[Verse 2]On Sunday, you went home, aloneThere were tears in your eyesI called your cell phone, my love, but you did not reply[Pre-Chorus 2]The world is ours if we want itWe can take it, if you just take my handThere's no turning back nowBaby, try to understand[Chorus 1]Don't wanna break your heartWanna give your heart a breakI know you're scared it's wrongLike you might make a mistakeThere's just one life to liveAnd there's no time to wait, to wasteSo let me give your heart a break, give your heart a breakLet me give your heart a break, your heart a breakThere's just so much you can takeGive your heart a breakLet me give your heart a break, your heart a breakOh yeah, yeah"
1DunhgeZSEgWiIYbHqXl0c,Latch,Disclosure,"['Disclosure', 'Sam Smith']",0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,4,256,2012,"[Intro: Jenna G]'Nother'Nother'Nother[Verse 1: Sam Smith]You lift my heart up when the rest of me is downYou, you enchant me even when you're not aroundIf there are boundaries, I will try to knock them downI'm latching on, babe, now I know what I have found[Pre-Chorus: Sam Smith]I feel we're close enoughI wanna lock in your loveI think we're close enoughCould I lock in your love, baby?[Chorus: Sam Smith]Now I've got you in my spaceI won't let go of youGot you shackled in my embraceI'm latching on to youNow I've got you in my spaceI won't let go of youGot you shackled in my embraceI'm latching on to you[Verse 2: Sam Smith]I'm so encaptured, got me wrapped up in your touchFeel so enamoured, hold me tight within your clutchHow do you do it? You got me losing every breathWhat did you give me to make my heart beat out my chest?[Pre-Chorus: Sam Smith]I feel we're close enoughI wanna lock in your loveI think we're close enoughCould I lock in your love, baby?I feel we're close enoughI wanna lock in your loveI think we're close enoughCould I lock in your love, baby?"
4P0osvTXoSYZZC2n8IFH3c,Payphone,Maroon 5,"['Maroon 5', 'Wiz Khalifa']",0.739,0.756,4,-4.828,1,0.0394,0.0136,0.0,0.37,0.523,110.028,4,231,2012,"[Chorus: Adam Levine]I'm at a payphone, trying to call homeAll of my change, I spent on youWhere have the times gone? Baby, it's all wrongWhere are the plans we made for two?[Verse 1: Adam Levine]Yeah, I, I know it's hard to rememberThe people we used to beIt's even harder to pictureThat you're not here next to meYou say it's too late to make itBut is it too late to try?And in our time that you wastedAll of our bridges burned down[Pre-Chorus: Adam Levine]I've wasted my nightsYou turned out the lightsNow I'm paralyzedStill stuck in that timeWhen we called it ""Love""But even the sunSets in paradise[Chorus: Adam Levine]I'm at a payphone, trying to call homeAll of my change I spent on youWhere have the times gone? Baby, it's all wrongWhere are the plans we made for two?[Post-Chorus: Adam Levine]If happy-ever-after's did existI would still be holdin' you like thisAll those fairytales are full of shitOne more fuckin' love song, I'll be sick, oh[Verse 2: Adam Levine]You turned your back on tomorrow'Cause you forgot yesterdayI gave you my love to borrowBut you just gave it awayYou can't expect me to be fine (Oh-oh)I don't expect you to care (Yeah)I know I said it beforeBut all of our bridges burned down"
3tyPOhuVnt5zd5kGfxbCyL,Where Have You Been,Rihanna,['Rihanna'],0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,4,243,2012,"[Chorus]I've been everywhere, man, looking for someoneSomeone who can please me, love me all night longI've been everywhere, man, looking for you, babeLooking for you, babe, searching for you, babe[Post-Chorus]Where have you been?'Cause I never see you outAre you hiding from me, yeah?Somewhere in the crowd[Refrain]Yeah, yeah, yeah, yeah, yeahYeah-yeah-yeah-yeah-yeah (Oh, ooh)Yeah, yeah, yeah, yeah, yeahYeah-yeah-yeah-yeah-yeah[Pre-Drop]Where have you been?All my life, all my life, life, life, lifeWhere have you been all my li-i-i-i-i-ife?Where have you been all my li-i-i-i-i-ife?Where have you been all my li-i-i-i-i-ife?Where have you been all my life?[Instrumental Drop][Chorus]I've been everywhere, man, looking for someoneSomeone who can please me, love me all night longI've been everywhere, man, looking for you, babeLooking for you babe, searching for you baby[Post-Chorus]Where have you been?'Cause I never see you outAre you hiding from me, yeah?Somewhere in the crowd"
5ujh1I7NZH5agbwf7Hp8Hc,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,['Kendrick Lamar'],0.716,0.485,1,-7.745,1,0.404,0.123,2.69e-05,0.604,0.26,74.132,4,314,2012,None
2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,MARINA,['MARINA'],0.69,0.897,11,-4.696,0,0.0506,0.0142,0.0,0.108,0.849,140.05,4,221,2012,"[Verse 1]Rule number oneIs that you gotta have funBut, baby, when you're doneYou gotta be the first to runRule number twoJust don't get attached toSomebody you could loseSo le-let me tell you[Chorus]This is how to be a heartbreakerBoys, they like a little dangerWe'll get him falling for a stranger, a playerSinging I lo-lo-love youHow to be a heartbreakerBoys, they like the look of dangerWe'll get him falling for a stranger, a playerSinging I lo-lo-love youAt least I think I do[Post-Chorus](Ooh, ooh, ooh, ooh)(Ooh, ooh, ooh, ooh)(Ooh, ooh, ooh, ooh)(Ooh, ooh, ooh, ooh)(Ooh, ooh, ooh, ooh)(Ooh, ooh, ooh, ooh)'Cause I lo-lo-lo-love you[Verse 2]Rule number threeWear your heart on your cheekBut never on your sleeveUnless you want to taste defeatRule number fourGotta be lookin' pureKiss him goodbye at the doorAnd leave him wanting more, more[Chorus]This is how to be a heartbreakerBoys, they like a little dangerWe'll get him falling for a stranger, a playerSinging I lo-lo-love youHow to be a heartbreakerBoys, they like the look of dangerWe'll get him falling for a stranger, a playerSinging I lo-lo-love youAt least I think I do"
6VRhkROS2SZHGlp0pxndbJ,Bangarang (feat. Sirah),Skrillex,"['Skrillex', 'Sirah']",0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,4,215,2012,None
4XNrMwGx1SqP01sqkGTDmo,One More Night,Maroon 5,['Maroon 5'],0.718,0.82,5,-3.453,0,0.0323,0.0444,0.0,0.0846,0.613,92.998,4,219,2012,"[Intro]Ooh, ooh-ooh-ooh, ooh-ooh, ooh-oohOoh, ooh-ooh-ooh, ooh-ooh, ooh-ooh[Verse 1]You and I go hard at each other like we're going to warYou and I go rough, we keep throwing things and slamming the doorsYou and I get so damn dysfunctional, we stopped keeping scoreYou and I get sick, yeah, I know that we can't do this no more[Pre-Chorus]Yeah but baby, there you go again, there you go againMaking me love youYeah, I stopped using my head, using my headLet it all goGot you stuck on my body, on my body like a tattooAnd now I'm feeling stupid, feeling stupid crawling back to you[Chorus]So I cross my heart, and I hope to dieThat I'll only stay with you one more nightAnd I know I've said it a million timesBut I'll only stay with you one more night[Verse 2]Try to tell you ""no,"" but my body keeps on telling you ""yes""Try to tell you ""stop,"" but your lipstick got me so out of breathI'll be waking up in the morning, probably hating myselfAnd I'll be waking up, feeling satisfied, but guilty as hell[Pre-Chorus]Yeah but baby, there you go again, there you go againMaking me love you (Making me love you)Yeah, I stopped using my head, using my headLet it all go (Let it all go)Got you stuck on my body, on my body like a tattoo (Like a tattoo, yeah)And now I'm feeling stupid, feeling stupid crawling back to you[Chorus]So I cross my heart, and I hope to die (Yeah)That I'll only stay with you one more night (Oh)And I know I've said it a million times (Yeah)But I'll only stay with you one more night (Yeah)"
6t6oULCRS6hnI7rm0h5gwl,Some Nights,fun.,['fun.'],0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,4,277,2012,None
4HXOBjwv2RnLpGG4xWOO6N,Princess of China,Coldplay,"['Coldplay', 'Rihanna']",0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,4,239,2012,"[Intro: Rihanna]Oh, oh-oh-oh, oh-oh-oh, oh-oh-oh[Verse 1: Chris Martin]Once upon a time, somebody ranSomebody ran away saying fast as I canI've got to go, I've got to goOnce upon a time, we fell apartYou're holding in your hands the two halves of my heartOh-oh, oh-oh-oh[Bridge: Rihanna]Oh, oh-oh-oh, oh-oh-oh, oh-oh-oh[Verse 2: Rihanna & Chris Martin]Once upon a time, we burned brightNow all we ever seem to do is fightOn and onAnd on and on and onOnce upon a time on the same sideOnce upon a time on the same sideIn the same gameAnd why'd you have to go?Have to go and throw water on my flame[Chorus: Rihanna]I could've been a princess, you'd be a kingCould've had a castle, and worn a ringBut no, you let me goI could've been a princess, you'd be a kingCould've had a castle, and worn a ringBut no, you let me go[Post-Chorus: Chris Martin & Rihanna]You stole my starLa, la, la, la, la, la, la, laLa, la, la, la, la, la, la, laLa, la, la, laYou stole my starLa, la, la, la, la, la, la, la"
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,['Jason Mraz'],0.483,0.303,4,-10.058,1,0.0429,0.694,0.0,0.115,0.139,133.406,3,240,2012,None
0RUGuh2uSNFJpGMSsD1F5C,It Will Rain,Bruno Mars,['Bruno Mars'],0.576,0.835,2,-6.826,1,0.0486,0.337,0.0,0.082,0.476,150.017,4,258,2012,"[Verse 1]If you ever leave me, babyLeave some morphine at my door'Cause it would take a whole lot of medicationTo realize what we used to haveWe don't have it anymoreThere's no religion that could save meNo matter how long my knees are on the floor, ohSo keep in mind all the sacrifices I'm makin'To keep you by my sideTo keep you from walkin' out the door[Chorus]'Cause there'll be no sunlightIf I lose you, babyThere'll be no clear skiesIf I lose you, babyJust like the cloudsMy eyes will do the same if you walk awayEvery day, it'll rainRain, rain[Verse 2]I'll never be your mother's favoriteYour daddy can't even look me in the eyeOoh, if I was in their shoes, I'd be doing the same thingSaying, ""There goes my little girlWalking with that troublesome guy""But they're just afraid of something they can't understandOoh, but, little darling, watch me change their mindsYeah, for you, I'll try, I'll try, I'll try, I'll try"
6HZ9VeI5IRFCNQLXhpF4bq,I Love It (feat. Charli XCX),Icona Pop,"['Icona Pop', 'Charli XCX']",0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,4,157,2012,None
5g7rJvWYVrloJZwKiShqlS,Dirty Paws,Of Monsters and Men,['Of Monsters and Men'],0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,4,278,2012,"[Verse 1]Jumping up and down the floorMy head, is an animalAnd once there was an animalIt had a son that mowed the lawnThe son was an okay guyThey had a pet dragonflyThe dragonfly, it ran awayBut it came back with a story to say[Verse 2]Her dirty paws and furry coatShe ran down the forest slopesThe forest of talking treesThey used to sing about the birds and the beesThe bees had declared a warThe sky wasn't big enough for them allThe birds, they got help from belowFrom dirty paws and the creatures of snow[Refrain]La la laLa la la, laLa la laLa la la, la[Instrumental][Verse 3]So for a while, things were coldThey were scared down in their holesThe forest that once was greenWas colored black by those killing machinesBut she and her furry friendsTook down the queen bee and her menAnd that's how the story goesThe story of the beast with those four dirty paws"
4b4c0oH7PtrPsI86drzgFs,Chasing The Sun,The Wanted,['The Wanted'],0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,4,199,2012,"[Verse 1: Tom]I'm better, so much better nowI see the light, touch the light, we're together nowI'm better, so much better nowLook to the skies, gives me life, we're together now[Pre-Chorus: Max, Nathan & Tom]We've only just begun, hypnotized by drumsUntil forever comes, you'll find us chasing the sunThey said this day wouldn't come, we refused to runWe've only just begun, you'll find us chasing the sun[Chorus: All]Oh-oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-ohOh-oh-oh-oh-oh-oh, you'll find us chasing the sunOh-oh-oh-oh-oh-oh, oh-oh-oh-oh-oh-ohOh-oh-oh-oh-oh-oh, you'll find us chasing the sun[Post-Chorus: All & Tom]And when they say life's fadedWe're gonna play in the dark 'til it's golden againAnd now it feels so amazingCan't see it coming, I will never grow old againYou'll find us chasing the sun[Verse 2: Siva & Jay]I'm never, I'm never downLying here, staring up, and you're looking downI'm never, I'm never downLive forever, forever with you around[Pre-Chorus: Nathan & Max]We've only just begun, hypnotized by drumsUntil forever comes, you'll find us chasing the sunThey said this day wouldn't come, we refused to runWe've only just begun, you'll find us chasing the sunThe sun, the sun, the sun, the sun, the sunYou'll find us chasing the sun"
0lHAMNU8RGiIObScrsRgmP,Titanium (feat. Sia),David Guetta,"['David Guetta', 'Sia']",0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,4,245,2012,None
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),The Script,"['The Script', 'will.i.am']",0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,4,203,2012,None
68rcszAg5pbVaXVvR7LFNh,One Day / Reckoning Song (Wankelmut Remix) - Radio Edit,Asaf Avidan,"['Asaf Avidan', 'The Mojos', 'Wankelmut']",0.826,0.668,3,-6.329,0,0.0571,0.223,6.92e-05,0.167,0.534,118.99,4,215,2012,None
2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),Labrinth,"['Labrinth', 'Emeli Sandé']",0.561,0.522,2,-5.857,1,0.0318,0.227,0.0,0.104,0.238,83.962,4,272,2012,None
4kte3OcW800TPvOVgrLLj8,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,['Ne-Yo'],0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,4,252,2012,None
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,['Katy Perry'],0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,4,221,2012,"[Intro]I'm wide awakeI'm wide awakeI'm wide awake[Verse 1]Yeah, I was in the darkI was falling hardWith an open heart (I'm wide awake)How did I read the stars so wrong? (I'm wide awake)And now it's clear to meThat everything you seeAin't always what it seems (I'm wide awake)Yeah, I was dreaming for so long[Pre-Chorus]I wish I knew then, what I know nowWouldn't dive in, wouldn't bow downGravity hurts, you made it so sweet'Til I woke up on, on the concrete[Chorus]Falling from cloud nineCrashing from the highI'm letting go tonightYeah, I'm falling from cloud nine[Verse 2]I'm wide awakeNot losing any sleepI picked up every pieceAnd landed on my feet (I'm wide awake)Need nothing to complete myself, no (I'm wide awake)Yeah, I am born againOut of the lion's denI don't have to pretend (And it's too late)The story's over now, the end[Pre-Chorus]I wish I knew then, what I know nowWouldn't dive in, wouldn't bow downGravity hurts, you made it so sweet'Til I woke up on, on the concrete"
439TlnnznSiBbQbgXiBqAd,m.A.A.d city,Kendrick Lamar,"['Kendrick Lamar', 'MC Eiht']",0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,4,350,2012,None
5NlFXQ0si6U87gXs6hq81B,Candy,Robbie Williams,['Robbie Williams'],0.715,0.791,10,-6.63,1,0.0414,0.0368,0.0,0.0694,0.879,116.043,4,201,2012,"[Verse 1]I was there to witnessCandice's inner businessShe wants the boys to noticeHer rainbows and her poniesShe was educatedBut could not count to tenHow she got lots of different horsesBy lots of different men[Pre-Chorus 1]And I say liberate your sons and daughtersThe bush is high but in the hole there's waterYou can get some when they give itNothing sacred, but it's a living[Chorus]Hey, ho, here she goesEither a little too high or a little too lowGot no self-esteem and vertigo'Cause she thinks she's made of candyHey, ho, here she goesEither a little too loud or a little too closeGot a hurricane at back of her throatShe thinks she's made of candy"
16EMONl2vH3rt9f4ehTG8g,212,Azealia Banks,"['Azealia Banks', 'Lazy Jay']",0.846,0.772,11,-5.735,0,0.259,0.0123,0.000106,0.0769,0.622,125.998,4,205,2012,"[Verse 1]Hey, I can be the answerI’m ready to dance when the vamp upAnd when I hit that dip get your cameraYou could see I been that bitch since the PamperAnd that I am that young sis the beaconThe bitch who wants to compete and-I can freak a fit that pump with the peep and-You know what your bitch become when her weave in-I just wanna sip that punch with your peeps andSit in that lunch if you're treatin'-Kick it with your bitch who come from Parisian-She know where I get mine from, and the season-Now she wanna lick my plum in the evenin'-And fit that ton-tongue d-deep in-I guess that cunt getting eaten[Verse 2]I was in the 212On the uptown ANigga you know what’s upOr don’t you?Word to who made yaI’m a rude bitch niggaWhat are you made up of?I’m a eat your food up booI could bust your 8I’m-a do one tooFuck ya gon do?When you do make bucksI’m a look right niggaBet you do want to fuck!Fuck him like you do want to cumYou're gay to get discovered in my 2 1 deuceCock-a-lickin' in the water by the blue bayouCaught the warm gooIn your du-rag too son?Nigga, you’re a kool-aid dudePlus your bitch might lick itWonder who let you come to 1 2With your doo-doo crew sonFuck are you into, huh?Niggas better oooh-run-runYou could get shot homieIf you do want to put your guns upTell your crew don’t frontI’m a hoodlum niggaYou know you were too once...Bitch, I’m bout to blew up tooI’m the one todayI’m the new shit booYung RapunzelWho are you bitch, new lunch?I’m a ruin you cunt"
2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,Train,['Train'],0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,4,248,2012,"[Verse 1]My heart is paralyzedMy head was oversizedI'll take the high road like I shouldYou said it's meant to beThat it's not you, it's meYou're leaving now for my own good[Pre-Chorus]That's cool, but if my friends ask where you are, I'm gonna say[Chorus 1]She went down in an airplaneFried getting suntannedFell in a cement mixer full of quicksandHelp me, help me, I'm no good at goodbyes!She met a shark under waterFell and no one caught herI returned everything I ever bought herHelp me, help me, I'm all out of liesAnd ways to say you died[Verse 2]My pride still feels the stingYou were my everythingSome day I'll find a love like yours (a love like yours)She'll think I'm SupermanNot super minivanHow could you leave on Yom Kippur?[Pre-Chorus]That's cool, but if my friends ask where you are, I'm gonna say[Chorus 2]She was caught in a mudslideEaten by a lionGot run over by a crappy purple ScionHelp me, help me, I'm no good at goodbyes!She dried up in the desertDrowned in a hot tubDanced to death at an east side night clubHelp me, help me, I'm all out of liesAnd ways to say you died"
1hWYT0w2R0J19rlVkiez7X,Battle Scars (with Guy Sebastian),Lupe Fiasco,"['Lupe Fiasco', 'Guy Sebastian']",0.517,0.811,5,-4.526,0,0.286,0.186,0.0,0.105,0.494,168.269,4,250,2012,None
25cUhiAod71TIQSNicOaW3,Adorn,Miguel,['Miguel'],0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4,193,2012,"[Intro]She's art dealer chicWould you be my friend, my freak?Uh, she's art dealer chic (Yeah)Would you be my friend, my freak?[Verse 1]These lips (Would you be my f—)Can't wait to taste your skin (My friend, my freak)Baby, no, oh, no (Would you be my friend, my freak?)And these eyes, yeahI can't wait to see your grin (Art dealer chic)Ooh, ooh, baby[Chorus 1]Just let my loveJust let my love adorn you (Art dealer chic)Please, baby (Would you be my friend, my freak?)Yeah, you gotta know, you gotta knowYou know that I adore you (Art dealer chic)Yeah, baby (Would you be my friend, my freak?)[Verse 2]Baby these fists (Art dealer chic)Will always protect you (My friend, my freak)Lady (Would you be my friend, my freak?)And this mindWill never neglect you (Art dealer chic)Yeah baby  (Would you be my), ooh, oohAnd if they try to break us down (Ooh-ooh)Don't let that affect usNo, baby[Chorus 2]You just gotta let my loveLet my love, let my love adorn you (Art dealer chic)Ahh, le-le-le-let it dress you downYou gotta know, you gotta knowKnow that I adore you (Art dealer chic)Just that, babyOh, let my love adorn you, babyDon't you ever, don't you let nobody tell you different, babyI'll always adore youYou gotta know nowYou gotta know na-nah-now, yeah(Would you be my friend, my freak?)"
0c4IEciLCDdXEhhKxj4ThA,Madness,Muse,['Muse'],0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,4,281,2012,"[Refrain]Ma-ma-ma-ma-ma-ma-ma-ma mad mad madMa-ma-ma-ma-ma-ma-ma-ma mad mad madMa-ma-ma-ma-ma-ma-ma-ma mad mad madMa-ma-ma-ma-ma-ma-ma-ma mad mad mad[Verse 1]I, I can't get these memories out of my mindAnd some kind of madness is starting to evolve, mmmm(Ma-ma-ma-ma-ma-ma-ma-ma mad mad madMa-ma-ma-ma-ma-ma-ma-ma mad mad mad)And I, I tried so hard to let you goBut some kind of madness is swallowing me whole, yeah(Ma-ma-ma-ma-ma-ma-ma-ma mad mad madMa-ma-ma-ma-ma-ma-ma-ma mad mad mad)[Chorus 1]I have finally seen the lightAnd I have finally realisedWhat you mean[Post-Chorus]Hoo, huh-huh-huh-hoo[Verse 2]Now, I need to know, is this real loveOr is it just madness keeping us afloat? Mmm(Ma-ma-ma-ma-ma-ma-ma-ma mad mad madMa-ma-ma-ma-ma-ma-ma-ma mad mad mad)And when I look back at all the crazy fights we hadIt's like some kind of madness was taking control, yeah(Ma-ma-ma-ma-ma-ma-ma-ma mad mad madMa-ma-ma-ma-ma-ma-ma-ma mad mad mad)[Chorus 2]Now, I have finally seen the lightAnd I have finally realisedWhat you need[Post-Chorus]Hoo, huh-huh-huh-huh-hoo"
6j7hih15xG2cdYwIJnQXsq,Not Over You,Gavin DeGraw,['Gavin DeGraw'],0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,4,219,2012,"[Verse 1]Dreams: that's where I have to goTo see your beautiful face anymoreI stare at a picture of you and listen to the radioHope, hope there's a conversationWe both admit we had it goodBut until then it's alienation, I knowThat much is understoodAnd I realize[Chorus]If you ask me how I'm doingI would say I'm doing just fineI would lie and say that you're not on my mind(You're not on my mind, you're not on my mind)But I go out and I sit down at a table set for twoAnd finally I'm forced to face the truthNo matter what I say, I'm not over youNot over you (not over you)[Verse 2]Damn, damn girl you do it wellAnd I thought you were innocentTook this heart and put it through hellBut still you're magnificentI, I'm a boomerang, doesn't matter how you throw meI turn around and I'm back in the gameEven better than the old me (Old me)But I'm not even close without you[Chorus]If you ask me how I'm doingI would say I'm doing just fineI would lie and say that you're not on my mind(You're not on my mind, you're not on my mind)But I go out and I sit down at a table set for twoAnd finally I'm forced to face the truthNo matter what I say, I'm not over you[Bridge]And if I had the chance to renewYou know there isn't a thing I wouldn't doI could get back on the right trackBut only if you'd be convincedSo until then..."
