danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,nltk,Happy,Angry,Surprise,Sad,Fear,primary_genre 
0.583,0.602,-6.364,0.0274,0.368,0.0,0.22,0.388,74.008,0.9941,0.25,0.0,0.19,0.34,0.22,rock
0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,0.7783,0.03,0.06,0.36,0.33,0.21,rock
0.676,0.695,-13.395,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,0.9895,0.09,0.14,0.09,0.05,0.64,rock
0.771,0.655,-10.842,0.0372,0.152,0.00197,0.0685,0.97,119.747,0.9956,0.17,0.02,0.29,0.46,0.05,pop
0.552,0.552,-9.736,0.0364,0.052,0.0,0.046,0.593,208.571,-0.9615,0.03,0.13,0.1,0.53,0.2,rock
0.729,0.989,-4.613,0.049,0.0102,4.45e-05,0.443,0.84,126.47,0.9886,0.06,0.0,0.24,0.18,0.53,pop
0.627,0.802,-8.432,0.0348,0.197,0.784,0.404,0.867,126.283,0.9479,0.03,0.17,0.07,0.1,0.62,rock
0.561,0.811,-6.157,0.0265,0.00515,3.6e-05,0.287,0.635,126.593,0.9901,0.29,0.14,0.21,0.36,0.0,rock
0.679,0.866,-6.053,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,0.8011,0.06,0.03,0.33,0.3,0.27,rock
0.664,0.589,-14.415,0.0406,0.259,0.00587,0.221,0.54,102.74,0.9738,0.44,0.04,0.04,0.15,0.33,rock
0.706,0.322,-14.108,0.0467,0.528,2.37e-06,0.576,0.305,135.154,0.5008,0.47,0.06,0.11,0.17,0.19,rock
0.637,0.333,-9.603,0.0262,0.181,0.0,0.147,0.588,84.347,0.8838,0.22,0.0,0.44,0.33,0.0,rock
0.582,0.606,-9.961,0.0289,0.124,0.00139,0.151,0.504,111.441,-0.9511,0.08,0.0,0.17,0.42,0.33,rock
0.309,0.93,-6.399,0.125,0.0192,0.0022,0.106,0.376,195.815,-0.8381,0.13,0.1,0.13,0.3,0.33,pop
0.666,0.871,-6.017,0.0272,0.27,0.0208,0.263,0.936,108.501,-0.9978,0.32,0.03,0.03,0.59,0.03,rock
0.899,0.459,-15.557,0.0366,0.322,0.00406,0.165,0.962,115.09,0.7503,0.15,0.05,0.2,0.2,0.4,rock
0.72,0.967,-4.434,0.0343,0.0289,0.000345,0.142,0.977,129.766,0.9384,0.18,0.06,0.47,0.24,0.06,rock
0.655,0.705,-8.529,0.0285,0.169,0.0139,0.0698,0.749,97.007,-0.7882,0.11,0.21,0.21,0.21,0.26,rock
0.333,0.695,-5.116,0.0465,0.372,7.13e-06,0.107,0.317,203.753,0.9666,0.67,0.17,0.0,0.17,0.0,rock
0.748,0.414,-15.15,0.0405,0.069,0.0671,0.336,0.239,97.646,0.3818,0.05,0.05,0.5,0.18,0.23,pop
0.648,0.755,-7.901,0.03,0.0139,0.000253,0.225,0.607,126.341,0.9956,0.0,0.0,0.48,0.14,0.38,rock
0.599,0.442,-9.755,0.0239,0.667,0.0,0.143,0.415,96.213,0.9717,0.22,0.17,0.0,0.5,0.11,rock
0.534,0.694,-9.296,0.0472,0.000466,0.0485,0.155,0.45,166.791,0.7083,0.09,0.15,0.44,0.15,0.18,rock
0.578,0.655,-7.935,0.0277,0.121,6.91e-06,0.137,0.898,101.889,0.0221,0.24,0.0,0.12,0.35,0.29,rock
0.46,0.162,-17.142,0.0335,0.376,1.25e-05,0.181,0.102,122.767,0.996,0.38,0.11,0.18,0.24,0.09,rock
0.611,0.946,-5.357,0.0378,0.00957,0.0708,0.36,0.763,125.398,0.7761,0.12,0.0,0.38,0.25,0.25,rock
0.744,0.502,-7.705,0.0359,0.179,0.000172,0.19,0.655,112.345,0.7594,0.1,0.07,0.17,0.21,0.45,rock
0.686,0.609,-11.469,0.0444,0.258,0.00015,0.113,0.719,127.736,-0.931,0.0,0.08,0.33,0.17,0.42,rock
0.588,0.908,-8.117,0.0431,0.151,0.000248,0.596,0.926,143.96,-0.7845,0.19,0.06,0.03,0.29,0.42,rock
0.631,0.863,-7.988,0.035,0.126,2.32e-05,0.0311,0.747,105.587,0.4779,0.15,0.15,0.15,0.31,0.23,rock
0.458,0.843,-7.201,0.0316,0.00135,0.000296,0.778,0.713,105.701,0.9918,0.76,0.0,0.0,0.06,0.18,rock
0.591,0.651,-12.882,0.0424,0.42,1.94e-06,0.129,0.824,132.538,-0.7627,0.29,0.18,0.18,0.18,0.18,rock
0.573,0.65,-5.934,0.0257,0.201,1.58e-06,0.048,0.346,95.1,-0.9252,0.1,0.2,0.0,0.3,0.4,rock
0.522,0.346,-15.462,0.0297,0.258,0.0,0.114,0.27,131.692,0.9096,0.15,0.18,0.41,0.15,0.12,rock
0.496,0.338,-9.512,0.0316,0.733,0.0,0.115,0.202,129.486,0.9971,0.39,0.03,0.27,0.03,0.27,rock
0.545,0.647,-9.693,0.0404,0.00823,0.22,0.159,0.552,85.76,0.9189,0.08,0.17,0.0,0.67,0.08,rock
0.376,0.667,-7.407,0.0356,0.209,1.5e-06,0.317,0.844,108.177,-0.7491,0.11,0.0,0.44,0.33,0.11,rock
0.842,0.697,-13.796,0.0654,0.161,0.000101,0.583,0.916,134.533,0.9955,0.27,0.0,0.46,0.25,0.02,rock
0.867,0.743,-8.229,0.0325,0.16,0.00365,0.0451,0.969,122.42,-0.8122,0.0,0.06,0.0,0.94,0.0,rock
0.787,0.516,-12.792,0.0332,0.66,1.1e-05,0.293,0.882,108.19,0.9672,0.11,0.18,0.29,0.29,0.14,rock
0.487,0.246,-14.104,0.0376,0.414,0.0,0.0983,0.0562,61.084,0.988,0.26,0.04,0.35,0.26,0.09,rock
0.587,0.572,-9.656,0.0413,0.363,0.0871,0.0915,0.471,115.466,0.3612,0.0,0.21,0.29,0.36,0.14,rock
0.54,0.621,-13.165,0.0369,0.00292,0.00287,0.367,0.195,130.202,-0.926,0.03,0.31,0.34,0.0,0.31,rock
0.672,0.897,-4.92,0.0541,0.0786,6.4e-06,0.389,0.777,110.289,0.8824,0.04,0.08,0.16,0.6,0.12,rock
0.573,0.776,-9.481,0.0385,0.0291,0.00256,0.171,0.602,138.333,-0.8209,0.09,0.18,0.27,0.18,0.27,pop
0.557,0.81,-10.573,0.0452,0.0669,2.25e-06,0.138,0.926,157.178,0.9061,0.05,0.3,0.07,0.07,0.5,rap
0.579,0.803,-7.588,0.0281,0.22,0.00116,0.22,0.77,122.422,0.7003,0.0,0.17,0.33,0.33,0.17,pop
0.818,0.512,-12.491,0.0363,0.183,4.2e-06,0.0439,0.96,117.842,0.7115,0.15,0.1,0.1,0.35,0.3,rock
0.761,0.742,-11.207,0.025,0.0898,0.000951,0.0512,0.94,107.395,-0.9019,0.0,0.04,0.3,0.38,0.28,rock
0.583,0.891,-4.565,0.0345,0.00088,0.000163,0.103,0.814,136.794,0.1151,0.0,0.03,0.1,0.08,0.78,rock
0.444,0.575,-8.342,0.044,0.135,3.6e-06,0.122,0.21,177.358,0.8077,0.0,0.0,0.0,0.25,0.75,rock
0.679,0.829,-7.288,0.0603,0.0875,2.78e-06,0.318,0.812,119.96,-0.4847,0.0,0.25,0.0,0.75,0.0,rock
0.577,0.83,-9.833,0.0409,0.0162,4.66e-06,0.0815,0.856,149.69,0.9939,0.1,0.1,0.24,0.33,0.24,rock
0.686,0.806,-5.46,0.0272,0.0424,0.00027,0.296,0.833,130.321,0.6448,0.04,0.08,0.54,0.12,0.21,rock
0.803,0.656,-7.53,0.0556,0.0934,0.0,0.324,0.926,110.544,-0.5326,0.07,0.14,0.0,0.14,0.64,rock
0.315,0.524,-8.804,0.0378,0.0126,0.000191,0.131,0.409,177.146,-0.8657,0.21,0.0,0.36,0.43,0.0,rock
0.759,0.599,-9.504,0.0395,0.169,0.000946,0.0369,0.895,97.29,0.9912,0.08,0.25,0.0,0.58,0.08,rock
0.712,0.936,-4.246,0.0364,0.177,0.000837,0.0443,0.917,118.425,0.9114,0.36,0.07,0.04,0.43,0.11,rock
0.585,0.831,-6.206,0.0453,0.244,4.64e-06,0.0539,0.701,137.271,-0.7727,0.12,0.12,0.25,0.25,0.25,rock
0.665,0.462,-18.178,0.0391,0.128,0.0157,0.649,0.518,113.205,0.9903,0.36,0.03,0.06,0.21,0.33,rock
0.581,0.874,-5.811,0.0347,0.0221,2.38e-06,0.113,0.947,143.284,0.5859,0.06,0.03,0.31,0.31,0.28,rock
0.776,0.772,-10.352,0.039,0.333,0.000703,0.0829,0.498,119.465,0.9244,0.26,0.07,0.07,0.26,0.33,pop
0.805,0.672,-6.281,0.0272,0.132,0.00235,0.0822,0.969,113.849,0.9911,0.21,0.04,0.38,0.25,0.12,rock
0.787,0.512,-13.647,0.0331,0.00615,0.000117,0.0555,0.957,124.832,0.7688,0.0,0.23,0.23,0.46,0.08,rock
0.689,0.629,-7.262,0.0384,0.0127,0.000213,0.0579,0.745,131.536,0.9931,0.16,0.13,0.18,0.16,0.37,rock
0.81,0.531,-13.223,0.0413,0.188,0.0,0.0474,0.89,117.097,-0.9949,0.14,0.0,0.0,0.43,0.43,rock
0.625,0.533,-11.903,0.0596,0.659,0.00266,0.0546,0.139,108.296,0.8148,0.05,0.0,0.11,0.68,0.16,rock
0.596,0.869,-11.97,0.037,0.0116,0.173,0.0678,0.944,109.902,0.9697,0.2,0.05,0.7,0.0,0.05,pop
0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412,-0.9319,0.27,0.27,0.18,0.09,0.18,rock
0.534,0.442,-9.442,0.0308,0.788,0.000351,0.0986,0.343,136.369,0.7478,0.0,0.0,0.52,0.04,0.43,rock
0.768,0.829,-5.109,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,0.9926,0.27,0.22,0.1,0.27,0.15,rock
0.461,0.936,-6.866,0.109,0.435,9.13e-05,0.124,0.804,172.404,0.9923,0.25,0.04,0.04,0.12,0.54,rock
0.66,0.816,-6.61,0.0299,0.168,0.0181,0.0608,0.678,111.346,-0.6149,0.09,0.09,0.36,0.21,0.24,rock
0.477,0.471,-10.036,0.0277,0.193,1.76e-06,0.131,0.423,81.204,0.9947,0.3,0.05,0.03,0.42,0.2,rock
0.508,0.834,-6.205,0.0386,0.0183,0.0,0.0732,0.774,139.131,0.9686,0.25,0.1,0.1,0.25,0.3,rock
0.645,0.795,-12.095,0.0527,0.347,0.00389,0.104,0.535,112.067,0.97,0.17,0.04,0.12,0.17,0.5,pop
0.516,0.549,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.941,0.9888,0.42,0.04,0.08,0.31,0.15,rock
0.554,0.963,-3.762,0.035,0.000244,0.0702,0.431,0.918,128.175,0.9862,0.24,0.0,0.12,0.35,0.29,pop
0.62,0.446,-14.451,0.0347,0.589,0.0299,0.0727,0.868,88.591,-0.8625,0.06,0.06,0.44,0.31,0.12,rock
0.408,0.48,-11.017,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,0.9425,0.0,0.12,0.12,0.54,0.21,rock
0.684,0.573,-12.3,0.0261,0.318,0.028,0.306,0.716,107.363,0.802,0.13,0.09,0.13,0.04,0.61,pop
0.511,0.942,-10.407,0.0429,0.174,1.87e-05,0.139,0.498,97.909,0.7717,0.0,0.0,0.74,0.03,0.23,pop
0.382,0.589,-7.315,0.0267,0.0465,0.0,0.122,0.335,140.059,0.9957,0.22,0.22,0.22,0.26,0.09,rock
0.55,0.765,-8.684,0.0287,4.76e-06,0.873,0.132,0.419,139.46,0.959,0.0,0.0,0.26,0.53,0.21,rock
0.574,0.96,-4.906,0.032,0.0457,0.0,0.121,0.978,117.486,0.9932,0.29,0.0,0.4,0.09,0.23,rock
0.832,0.544,-12.697,0.0442,0.201,0.000139,0.632,0.928,119.49,0.9939,0.46,0.0,0.23,0.31,0.0,pop
0.286,0.5,-14.281,0.0357,0.134,4.57e-05,0.108,0.443,99.162,0.9944,0.29,0.0,0.17,0.15,0.39,rock
0.74,0.923,-5.082,0.0369,0.105,0.000163,0.0825,0.93,128.871,0.9791,0.07,0.36,0.21,0.29,0.07,rock
0.661,0.818,-5.9,0.0291,0.182,0.000995,0.0527,0.79,147.544,0.9855,0.33,0.04,0.17,0.29,0.17,rock
0.632,0.656,-9.29,0.0277,0.123,0.000264,0.0735,0.752,86.605,-0.9288,0.12,0.12,0.19,0.31,0.25,rock
0.633,0.952,-4.274,0.0338,0.0532,1.73e-06,0.989,0.765,95.423,0.9628,0.0,0.14,0.0,0.0,0.86,pop
0.636,0.264,-14.567,0.0263,0.593,4.22e-05,0.275,0.264,99.304,0.9961,0.5,0.05,0.25,0.15,0.05,pop
0.714,0.935,-5.195,0.0849,0.0529,0.0934,0.0515,0.725,121.232,0.8637,0.0,0.41,0.19,0.11,0.3,rock
0.572,0.913,-4.26,0.0362,0.0753,1.5e-05,0.128,0.561,103.265,0.9968,0.25,0.14,0.3,0.25,0.07,rock
0.622,0.865,-6.369,0.0531,0.0167,2.34e-05,0.0692,0.87,149.706,0.5267,0.0,0.06,0.19,0.38,0.38,rock
0.899,0.459,-15.557,0.0366,0.322,0.00406,0.165,0.962,115.09,0.7503,0.15,0.05,0.2,0.2,0.4,rock
0.651,0.665,-7.43,0.0269,0.221,7.91e-06,0.0403,0.647,97.996,-0.9607,0.0,0.06,0.09,0.66,0.19,rock
0.659,0.919,-2.658,0.0333,0.155,0.0054,0.312,0.631,123.135,0.9281,0.11,0.0,0.0,0.74,0.14,rock
0.761,0.67,-12.759,0.0438,0.21,0.000426,0.0684,0.91,120.75,0.0565,0.39,0.0,0.22,0.17,0.22,pop
0.789,0.656,-14.825,0.0474,0.168,0.0409,0.0311,0.865,122.237,0.9365,0.07,0.13,0.27,0.27,0.27,pop
0.667,0.655,-9.339,0.0367,0.0491,0.000894,0.0641,0.657,134.212,-0.0821,0.17,0.0,0.17,0.5,0.17,rock
0.954,0.451,-9.124,0.108,0.193,0.00295,0.0637,0.839,108.842,-0.1416,0.08,0.04,0.23,0.35,0.31,pop
0.298,0.704,-9.905,0.0366,0.188,0.000488,0.777,0.655,95.023,-0.8237,0.03,0.33,0.13,0.26,0.26,pop
0.806,0.649,-9.004,0.0347,0.0391,5.55e-05,0.0557,0.897,114.834,0.9194,0.08,0.04,0.31,0.27,0.31,rock
0.513,0.676,-6.148,0.0309,0.301,0.0,0.0864,0.311,116.592,-0.9882,0.05,0.08,0.23,0.28,0.36,rock
0.585,0.567,-8.35,0.0263,0.247,0.0023,0.102,0.564,106.127,0.9212,0.08,0.05,0.27,0.38,0.22,rock
0.662,0.719,-6.606,0.0298,0.107,0.0,0.102,0.511,95.001,-0.8859,0.03,0.1,0.1,0.34,0.41,pop
0.755,0.763,-6.318,0.0473,0.405,0.0,0.318,0.932,122.045,0.7615,0.09,0.03,0.3,0.15,0.42,rock
0.246,0.631,-7.067,0.0377,0.295,0.0,0.321,0.3,160.633,0.9977,0.37,0.19,0.07,0.19,0.19,rock
0.521,0.654,-6.993,0.0401,0.452,6.12e-05,0.0984,0.125,139.071,0.9794,0.26,0.18,0.08,0.24,0.24,pop
0.725,0.524,-11.121,0.116,0.0748,0.764,0.0819,0.961,185.134,0.9808,0.18,0.14,0.21,0.36,0.11,rock
0.756,0.837,-6.943,0.051,0.297,0.0,0.0567,0.588,132.146,0.9282,0.1,0.1,0.0,0.6,0.2,rock
0.653,0.884,-10.224,0.0444,0.417,0.0,0.318,0.762,104.647,0.9972,0.4,0.16,0.02,0.33,0.09,pop
0.6,0.816,-13.64,0.0431,0.117,0.0,0.126,0.744,130.99,0.9495,0.07,0.04,0.07,0.25,0.57,rock
0.706,0.814,-5.405,0.0569,0.0159,0.0,0.262,0.778,125.472,-0.9965,0.0,0.07,0.32,0.11,0.5,rock
0.69,0.674,-5.866,0.0471,0.201,0.00612,0.114,0.713,98.851,-0.7329,0.11,0.0,0.17,0.44,0.28,rock
0.515,0.805,-4.491,0.0345,0.00993,1.57e-05,0.419,0.743,101.161,0.9983,0.46,0.06,0.03,0.17,0.29,rock
0.775,0.616,-12.676,0.0317,0.246,6.77e-06,0.0511,0.98,136.63,0.8928,0.15,0.1,0.35,0.15,0.25,pop
0.629,0.726,-8.161,0.0251,0.0578,0.0115,0.355,0.892,104.114,0.5106,0.17,0.33,0.17,0.17,0.17,pop
0.702,0.558,-11.952,0.0288,0.0304,0.0,0.0528,0.903,114.932,0.089,0.0,0.08,0.04,0.15,0.73,rock
0.752,0.743,-6.083,0.0331,0.0314,0.000117,0.128,0.832,108.254,0.9693,0.0,0.12,0.47,0.25,0.16,rock
0.758,0.835,-5.454,0.04,0.0311,0.0103,0.0712,0.836,120.045,0.8995,0.0,0.15,0.23,0.31,0.31,rock
0.776,0.866,-7.563,0.0438,0.00711,0.000266,0.0539,0.964,133.597,-0.9868,0.03,0.03,0.06,0.71,0.18,rock
0.707,0.568,-13.52,0.0291,0.0319,0.0298,0.055,0.877,105.326,0.8919,0.26,0.05,0.05,0.37,0.26,rock
0.669,0.703,-5.789,0.0299,0.06,0.00147,0.0623,0.436,109.48,-0.4019,0.22,0.22,0.11,0.39,0.06,rock
0.563,0.476,-13.342,0.0329,0.265,0.0,0.494,0.432,121.67,0.8225,0.12,0.08,0.32,0.16,0.32,pop
0.545,0.749,-5.485,0.0273,0.00245,5.17e-06,0.0516,0.457,97.605,-0.3749,0.0,0.11,0.11,0.11,0.67,rock
0.502,0.54,-15.93,0.0318,0.00105,0.00849,0.243,0.922,160.531,-0.9798,0.14,0.0,0.64,0.21,0.0,rock
0.439,0.947,-8.189,0.0627,0.0275,0.00579,0.394,0.359,179.997,-0.9965,0.08,0.18,0.0,0.33,0.41,rock
0.586,0.768,-7.479,0.0346,0.528,1.49e-06,0.328,0.675,96.241,0.9767,0.08,0.27,0.23,0.08,0.35,rock
0.673,0.286,-14.643,0.0313,0.294,0.0,0.086,0.199,120.117,0.9886,0.57,0.09,0.0,0.09,0.26,rock
0.535,0.503,-8.593,0.0351,0.0493,0.265,0.34,0.351,112.971,-0.7674,0.06,0.0,0.17,0.28,0.5,pop
0.627,0.849,-10.61,0.0309,0.137,0.0,0.319,0.817,125.058,0.9986,0.62,0.07,0.0,0.04,0.27,rock
0.712,0.281,-15.497,0.0332,0.638,3.66e-05,0.0797,0.807,112.787,0.919,0.0,0.23,0.31,0.27,0.19,rock
0.661,0.713,-7.825,0.0296,0.0361,2.27e-05,0.153,0.632,110.364,0.9781,0.25,0.12,0.31,0.12,0.19,rock
0.672,0.792,-6.436,0.0333,0.0175,0.0119,0.313,0.649,146.907,0.9828,0.46,0.05,0.31,0.03,0.15,rock
0.696,0.854,-6.719,0.0326,0.0217,0.0,0.0393,0.912,130.598,-0.0217,0.21,0.13,0.05,0.33,0.28,rock
0.552,0.538,-11.085,0.0344,0.516,0.0,0.202,0.401,104.131,-0.9466,0.05,0.14,0.18,0.5,0.14,rock
0.543,0.795,-12.769,0.0394,0.498,3.5e-06,0.2,0.928,145.523,-0.461,0.1,0.15,0.2,0.4,0.15,rock
0.437,0.282,-17.567,0.035,0.458,0.0,0.18,0.198,115.517,0.9741,0.31,0.12,0.12,0.12,0.31,rock
0.689,0.463,-11.716,0.0285,0.249,0.18,0.0589,0.702,114.455,0.2263,0.03,0.9,0.0,0.06,0.0,rock
0.752,0.839,-6.879,0.0503,0.0236,0.0,0.263,0.864,104.794,-0.8193,0.03,0.26,0.1,0.16,0.45,rock
0.423,0.211,-12.268,0.0287,0.82,0.0,0.0894,0.131,138.61,0.9902,0.1,0.1,0.0,0.1,0.7,pop
0.729,0.856,-4.164,0.035,0.0658,0.00832,0.0691,0.804,116.467,0.9854,0.21,0.04,0.21,0.12,0.42,pop
0.681,0.476,-15.447,0.0294,0.294,6.18e-06,0.079,0.668,120.535,-0.9903,0.07,0.07,0.0,0.31,0.55,rock
0.634,0.886,-3.988,0.0329,0.00453,0.00892,0.0397,0.756,126.558,-0.9798,0.03,0.0,0.05,0.79,0.13,rock
0.22,0.44,-9.456,0.0352,0.503,0.862,0.12,0.13,79.095,-0.9917,0.07,0.07,0.2,0.47,0.2,rock
0.518,0.833,-6.05,0.0763,0.0513,0.0,0.253,0.598,127.017,0.9925,0.2,0.15,0.05,0.45,0.15,pop
0.685,0.827,-6.045,0.0546,0.0238,0.0159,0.328,0.477,116.085,-0.9282,0.09,0.09,0.18,0.27,0.36,rock
0.685,0.594,-10.906,0.0289,0.294,3.69e-06,0.358,0.853,121.761,0.9912,0.48,0.0,0.08,0.28,0.16,rock
0.671,0.775,-5.873,0.0354,0.018,0.00283,0.121,0.695,130.121,-0.1027,0.26,0.04,0.37,0.07,0.26,rock
0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.294,0.795,122.511,0.9779,0.21,0.07,0.07,0.34,0.31,rock
0.833,0.934,-3.243,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,-0.391,0.09,0.04,0.35,0.39,0.13,pop
0.548,0.294,-17.112,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,0.9955,0.32,0.36,0.14,0.0,0.18,rock
0.529,0.843,-6.908,0.0616,0.0628,0.000827,0.0608,0.188,117.662,0.8047,0.08,0.0,0.31,0.08,0.54,rock
0.625,0.726,-11.402,0.0444,0.0158,0.000169,0.0625,0.507,124.945,-0.9758,0.11,0.11,0.08,0.35,0.35,rock
0.544,0.897,-6.056,0.0471,0.241,0.0,0.13,0.647,157.17,-0.9933,0.0,0.1,0.0,0.19,0.71,rock
0.539,0.828,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25,-0.9586,0.12,0.12,0.19,0.19,0.38,rock
0.776,0.763,-8.124,0.0534,0.182,0.00647,0.077,0.82,128.433,-0.8647,0.0,0.27,0.14,0.32,0.27,rock
0.541,0.96,-2.947,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,0.9836,0.31,0.09,0.06,0.17,0.37,rock
0.898,0.271,-12.238,0.091,0.0135,0.00138,0.0461,0.742,111.485,0.9862,0.27,0.05,0.23,0.14,0.32,pop
0.52,0.61,-7.935,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,0.9624,0.17,0.06,0.28,0.44,0.06,rock
0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,0.951,0.26,0.16,0.16,0.42,0.0,rock
0.783,0.836,-9.223,0.0486,0.396,0.0236,0.135,0.831,108.966,0.9979,0.29,0.11,0.38,0.09,0.13,pop
0.761,0.711,-7.989,0.0604,0.0174,0.000101,0.0652,0.947,105.448,0.9945,0.14,0.0,0.14,0.29,0.43,rap
0.397,0.207,-13.155,0.0331,0.701,3.07e-05,0.116,0.268,171.282,0.9959,0.18,0.04,0.0,0.57,0.21,rock
0.608,0.768,-9.911,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,-0.8481,0.04,0.04,0.25,0.46,0.21,rock
0.698,0.774,-8.642,0.048,0.12,2.26e-06,0.394,0.731,133.197,0.9543,0.03,0.1,0.43,0.2,0.23,rock
0.656,0.914,-7.471,0.0394,0.000943,0.0628,0.159,0.576,113.259,-0.9877,0.0,0.13,0.43,0.33,0.1,rock
0.709,0.839,-8.403,0.0367,0.159,0.00209,0.301,0.864,113.186,0.9968,0.31,0.11,0.11,0.31,0.17,rock
0.64,0.926,-5.597,0.0322,0.135,2.04e-06,0.134,0.901,131.997,0.9896,0.43,0.03,0.07,0.23,0.23,pop
0.702,0.578,-13.415,0.031,0.382,5.89e-06,0.0425,0.975,111.617,0.9981,0.35,0.08,0.27,0.12,0.19,rock
0.696,0.78,-12.159,0.0415,0.0427,0.149,0.298,0.954,98.699,0.9894,0.39,0.06,0.09,0.39,0.06,rock
0.668,0.779,-11.089,0.0325,0.0025,0.000347,0.139,0.963,140.873,-0.2495,0.09,0.03,0.09,0.09,0.69,rock
0.722,0.961,-4.812,0.0514,0.0883,0.61,0.278,0.91,126.113,0.9661,0.12,0.12,0.19,0.56,0.0,rock
0.636,0.405,-11.113,0.0287,0.355,0.0,0.0804,0.257,128.068,0.802,0.06,0.06,0.11,0.22,0.56,rock
0.531,0.626,-13.371,0.0452,0.0606,0.0,0.0767,0.746,88.236,-0.8886,0.21,0.11,0.42,0.16,0.11,rock
0.686,0.722,-7.094,0.0233,0.101,3.37e-06,0.11,0.904,104.665,0.6059,0.17,0.17,0.08,0.17,0.42,rock
0.449,0.424,-14.06,0.0323,0.32,1.69e-06,0.107,0.259,125.494,0.9953,0.26,0.19,0.22,0.26,0.07,rock
0.704,0.544,-11.402,0.026,0.0873,1.66e-05,0.041,0.628,120.717,0.9891,0.38,0.0,0.08,0.23,0.31,rock
0.535,0.532,-9.865,0.0291,0.508,0.0,0.0868,0.3,79.106,0.7924,0.06,0.29,0.18,0.18,0.29,rock
0.494,0.839,-8.79,0.0647,0.0534,0.0706,0.253,0.219,126.329,0.4386,0.26,0.06,0.03,0.47,0.18,rock
0.46,0.932,-6.264,0.0468,0.139,0.00504,0.114,0.849,203.617,0.9171,0.27,0.09,0.09,0.36,0.18,rock
0.686,0.682,-12.154,0.033,0.0806,0.000155,0.14,0.708,123.44,0.9182,0.19,0.0,0.46,0.14,0.22,rock
0.432,0.958,-4.009,0.0819,0.00943,2.79e-06,0.227,0.874,164.018,0.8782,0.1,0.05,0.29,0.29,0.29,rock
0.59,0.851,-11.754,0.0297,0.0174,0.0975,0.154,0.968,146.213,0.93,0.19,0.0,0.29,0.29,0.24,rock
0.798,0.909,-4.258,0.045,0.231,0.0,0.0502,0.866,117.947,0.442,0.44,0.07,0.11,0.26,0.11,pop
0.617,0.931,-6.845,0.0345,0.186,0.00166,0.171,0.849,131.014,0.814,0.0,0.0,0.38,0.5,0.12,rock
0.645,0.431,-10.178,0.0272,0.438,0.000634,0.0709,0.336,118.223,0.9932,0.47,0.0,0.05,0.26,0.21,rock
0.642,0.805,-5.675,0.0336,0.352,1.02e-06,0.118,0.365,100.273,0.409,0.09,0.0,0.17,0.39,0.35,rock
0.663,0.903,-2.529,0.0294,0.0421,1.44e-05,0.131,0.775,122.206,0.9072,0.0,0.27,0.0,0.18,0.55,rock
0.652,0.521,-6.752,0.0256,0.263,0.0011,0.107,0.235,109.943,0.5527,0.08,0.25,0.29,0.17,0.21,pop
0.603,0.503,-14.862,0.0379,0.29,0.00128,0.135,0.647,168.512,0.9218,0.17,0.04,0.12,0.17,0.5,rock
0.496,0.566,-13.749,0.035,0.0824,0.0,0.13,0.672,89.913,-0.2458,0.0,0.27,0.27,0.18,0.27,rock
0.485,0.278,-14.06,0.0307,0.303,0.00011,0.122,0.166,146.012,-0.9712,0.24,0.08,0.05,0.38,0.24,rock
0.816,0.707,-8.601,0.0363,0.0244,0.000142,0.0469,0.922,123.084,0.9902,0.07,0.4,0.2,0.13,0.2,pop
0.728,0.619,-12.265,0.0379,0.0884,8.44e-05,0.039,0.747,128.845,0.995,0.56,0.08,0.08,0.16,0.12,rock
0.489,0.568,-13.329,0.0281,0.0562,0.0107,0.21,0.86,146.009,0.9962,0.57,0.14,0.14,0.07,0.07,rock
0.704,0.557,-12.813,0.0316,0.175,0.00231,0.0631,0.777,113.194,0.1842,0.0,0.0,0.29,0.43,0.29,pop
0.635,0.684,-11.687,0.0329,0.088,0.156,0.0755,0.892,120.269,0.9872,0.16,0.05,0.05,0.58,0.16,rock
0.641,0.682,-7.561,0.0392,0.044,0.0,0.0394,0.468,96.319,0.2263,0.0,0.13,0.33,0.33,0.2,rock
0.638,0.87,-7.93,0.0362,0.0885,8.96e-06,0.116,0.892,141.674,0.9294,0.05,0.1,0.24,0.0,0.62,rock
0.711,0.833,-12.756,0.0851,0.0144,3.46e-06,0.303,0.756,103.153,0.608,0.08,0.25,0.12,0.17,0.38,rock
0.534,0.582,-15.997,0.0374,0.289,0.0338,0.283,0.653,141.362,0.9403,0.12,0.12,0.38,0.25,0.12,rock
